period,stock_symbol,free_cash_flow,end_cash_position,begin_cash_position,changes_in_cash,operating_cashflow,cashflow_from_cont_operation
2021-12-31 00:00:00,L,2141000000.00,621000000.00,478000000.00,147000000.00,2623000000.00,2623000000.00
2020-12-31 00:00:00,L,1035000000.00,478000000.00,336000000.00,133000000.00,1745000000.00,1745000000.00
2019-12-31 00:00:00,L,,,,,,
2024-01-31 00:00:00,LOW,6176000000.00,921000000.00,1348000000.00,-427000000.00,8140000000.00,8140000000.00
2023-01-31 00:00:00,LOW,6760000000.00,1348000000.00,1133000000.00,231000000.00,8589000000.00,8589000000.00
2022-01-31 00:00:00,LOW,8260000000.00,1133000000.00,4690000000.00,-3549000000.00,10113000000.00,10113000000.00
2021-01-31 00:00:00,LOW,9258000000.00,4690000000.00,716000000.00,3964000000.00,11049000000.00,11049000000.00
2020-01-31 00:00:00,LOW,,,,,,
2024-01-31 00:00:00,LULU,1644299000.00,2243971000.00,1154867000.00,1093204000.00,2296164000.00,2296164000.00
2023-01-31 00:00:00,LULU,327806000.00,1154867000.00,1259871000.00,-70961000.00,966463000.00,966463000.00
2022-01-31 00:00:00,LULU,994606000.00,1259871000.00,1150517000.00,116230000.00,1389108000.00,1389108000.00
2021-01-31 00:00:00,LULU,574110000.00,1150517000.00,1093505000.00,27016000.00,803336000.00,803336000.00
2020-01-31 00:00:00,LULU,,,,,,
2023-12-31 00:00:00,LYB,3411000000.00,3405000000.00,2156000000.00,1215000000.00,4942000000.00,4942000000.00
2022-12-31 00:00:00,LYB,4229000000.00,2156000000.00,1477000000.00,735000000.00,6119000000.00,6119000000.00
2021-12-31 00:00:00,LYB,5736000000.00,1477000000.00,1765000000.00,-192000000.00,7695000000.00,7695000000.00
2020-12-31 00:00:00,LYB,1457000000.00,1765000000.00,888000000.00,769000000.00,3404000000.00,3404000000.00
2019-12-31 00:00:00,LYB,,,,,,
2023-12-31 00:00:00,MTB,3649000000.00,1731000000.00,1520000000.00,211000000.00,3905000000.00,3905000000.00
2022-12-31 00:00:00,MTB,4360000000.00,1520000000.00,1338000000.00,182000000.00,4574000000.00,4574000000.00
2021-12-31 00:00:00,MTB,2566000000.00,1338000000.00,1553000000.00,-215000000.00,2715000000.00,2715000000.00
2020-12-31 00:00:00,MTB,616898000.00,1552743000.00,1436305000.00,116438000.00,789187000.00,789187000.00
2019-12-31 00:00:00,MTB,,,,,,
2023-12-31 00:00:00,MRO,2054000000.00,155000000.00,334000000.00,-179000000.00,4087000000.00,4087000000.00
2022-12-31 00:00:00,MRO,3948000000.00,334000000.00,580000000.00,-246000000.00,5428000000.00,5428000000.00
2021-12-31 00:00:00,MRO,2207000000.00,580000000.00,742000000.00,-162000000.00,3239000000.00,3239000000.00
2020-12-31 00:00:00,MRO,130000000.00,742000000.00,858000000.00,-116000000.00,1473000000.00,1473000000.00
2019-12-31 00:00:00,MRO,,,,,,
2023-12-31 00:00:00,MPC,12227000000.00,5446000000.00,8631000000.00,-3185000000.00,14117000000.00,14117000000.00
2022-12-31 00:00:00,MPC,13941000000.00,8631000000.00,5294000000.00,3337000000.00,16361000000.00,16319000000.00
2021-12-31 00:00:00,MPC,2896000000.00,5294000000.00,416000000.00,4878000000.00,4360000000.00,8384000000.00
2020-12-31 00:00:00,MPC,-368000000.00,416000000.00,1395000000.00,-979000000.00,2419000000.00,807000000.00
2019-12-31 00:00:00,MPC,,,,,,
2023-12-31 00:00:00,MKTX,281319000.00,611672000.00,572664000.00,31420000.00,333767000.00,333767000.00
2022-12-31 00:00:00,MKTX,237359000.00,572664000.00,625567000.00,-39419000.00,289231000.00,289231000.00
2021-12-31 00:00:00,MKTX,231475000.00,625567000.00,608050000.00,24622000.00,282091000.00,282091000.00
2020-12-31 00:00:00,MKTX,358861000.00,608050000.00,274253000.00,328244000.00,404489000.00,404489000.00
2019-12-31 00:00:00,MKTX,,,,,,
2023-12-31 00:00:00,MAR,2718000000.00,366000000.00,525000000.00,-159000000.00,3170000000.00,3170000000.00
2022-12-31 00:00:00,MAR,2031000000.00,525000000.00,1421000000.00,-896000000.00,2363000000.00,2363000000.00
2021-12-31 00:00:00,MAR,994000000.00,1421000000.00,894000000.00,527000000.00,1177000000.00,1177000000.00
2020-12-31 00:00:00,MAR,1504000000.00,894000000.00,253000000.00,641000000.00,1639000000.00,1639000000.00
2019-12-31 00:00:00,MAR,,,,,,
2023-12-31 00:00:00,MMC,3842000000.00,14152000000.00,12102000000.00,1722000000.00,4258000000.00,4258000000.00
2022-12-31 00:00:00,MMC,2995000000.00,12102000000.00,11374000000.00,1569000000.00,3465000000.00,3465000000.00
2021-12-31 00:00:00,MMC,3110000000.00,11374000000.00,10674000000.00,1055000000.00,3516000000.00,3516000000.00
2020-12-31 00:00:00,MMC,3034000000.00,10674000000.00,8499000000.00,1664000000.00,3382000000.00,3382000000.00
2019-12-31 00:00:00,MMC,,,,,,
2023-12-31 00:00:00,MLM,878100000.00,1282300000.00,358800000.00,923500000.00,1528400000.00,1528400000.00
2022-12-31 00:00:00,MLM,509400000.00,358800000.00,258900000.00,99900000.00,991200000.00,991200000.00
2021-12-31 00:00:00,MLM,714600000.00,258900000.00,304400000.00,-45500000.00,1137700000.00,1137700000.00
2020-12-31 00:00:00,MLM,690400000.00,304400000.00,21000000.00,283400000.00,1050100000.00,1050100000.00
2019-12-31 00:00:00,MLM,,,,,,
2023-12-31 00:00:00,MAS,1170000000.00,634000000.00,452000000.00,176000000.00,1413000000.00,1414000000.00
2022-12-31 00:00:00,MAS,616000000.00,452000000.00,926000000.00,-456000000.00,840000000.00,840000000.00
2021-12-31 00:00:00,MAS,802000000.00,926000000.00,1326000000.00,-380000000.00,930000000.00,930000000.00
2020-12-31 00:00:00,MAS,839000000.00,1326000000.00,697000000.00,598000000.00,953000000.00,953000000.00
2019-12-31 00:00:00,MAS,,,,,,
2023-12-31 00:00:00,MA,10892000000.00,10465000000.00,9196000000.00,1141000000.00,11980000000.00,11980000000.00
2022-12-31 00:00:00,MA,10098000000.00,9196000000.00,9902000000.00,-603000000.00,11195000000.00,11195000000.00
2021-12-31 00:00:00,MA,8649000000.00,9902000000.00,12419000000.00,-2364000000.00,9463000000.00,9463000000.00
2020-12-31 00:00:00,MA,6516000000.00,12419000000.00,8969000000.00,3193000000.00,7224000000.00,7224000000.00
2019-12-31 00:00:00,MA,,,,,,
2023-12-31 00:00:00,MTCH,829379000.00,862440000.00,572516000.00,286142000.00,896791000.00,896791000.00
2022-12-31 00:00:00,MTCH,476563000.00,572516000.00,815512000.00,-235187000.00,525688000.00,525688000.00
2021-12-31 00:00:00,MTCH,832528000.00,815512000.00,739302000.00,83780000.00,912499000.00,912499000.00
2020-12-31 00:00:00,MTCH,759806000.00,739302000.00,3140358000.00,-2406482000.00,802182000.00,788552000.00
2019-12-31 00:00:00,MTCH,,,,,,
2023-11-30 00:00:00,MKC,973400000.00,166600000.00,334000000.00,-207400000.00,1237300000.00,1237300000.00
2022-11-30 00:00:00,MKC,389500000.00,334000000.00,351700000.00,17900000.00,651500000.00,651500000.00
2021-11-30 00:00:00,MKC,550300000.00,351700000.00,423600000.00,-58300000.00,828300000.00,828300000.00
2020-11-30 00:00:00,MKC,816000000.00,423600000.00,155400000.00,236600000.00,1041300000.00,1041300000.00
2019-11-30 00:00:00,MKC,,,,,,
2023-12-31 00:00:00,MCD,7254500000.00,4579300000.00,2583800000.00,2053300000.00,9611900000.00,9611900000.00
2022-12-31 00:00:00,MCD,5487500000.00,2583800000.00,4709200000.00,-1871600000.00,7386700000.00,7386700000.00
2021-12-31 00:00:00,MCD,7101500000.00,4709200000.00,3449100000.00,1380200000.00,9141500000.00,9141500000.00
2020-12-31 00:00:00,MCD,4624400000.00,3449100000.00,898500000.00,2470400000.00,6265200000.00,6265200000.00
2019-12-31 00:00:00,MCD,,,,,,
2024-03-31 00:00:00,MCK,3627000000.00,4583000000.00,4679000000.00,-100000000.00,4314000000.00,4314000000.00
2023-03-31 00:00:00,MCK,4601000000.00,4678000000.00,3935000000.00,719000000.00,5159000000.00,5159000000.00
2022-03-31 00:00:00,MCK,3899000000.00,3532000000.00,6396000000.00,-2516000000.00,4434000000.00,4434000000.00
2021-03-31 00:00:00,MCK,3901000000.00,6278000000.00,4023000000.00,2434000000.00,4542000000.00,4542000000.00
2020-03-31 00:00:00,MCK,,,,,,
2024-04-30 00:00:00,MDT,5200000000.00,1284000000.00,1543000000.00,-29000000.00,6787000000.00,6787000000.00
2023-04-30 00:00:00,MDT,4580000000.00,1543000000.00,3714000000.00,-2414000000.00,6039000000.00,6039000000.00
2022-04-30 00:00:00,MDT,5978000000.00,3714000000.00,3593000000.00,352000000.00,7346000000.00,7346000000.00
2021-04-30 00:00:00,MDT,4885000000.00,3593000000.00,4140000000.00,-762000000.00,6240000000.00,6240000000.00
2020-04-30 00:00:00,MDT,,,,,,
2023-12-31 00:00:00,MRK,9143000000.00,6909000000.00,12773000000.00,-5887000000.00,13006000000.00,13006000000.00
2022-12-31 00:00:00,MRK,14707000000.00,12773000000.00,8167000000.00,5016000000.00,19095000000.00,19095000000.00
2021-12-31 00:00:00,MRK,9661000000.00,8167000000.00,8153000000.00,147000000.00,14109000000.00,13122000000.00
2020-12-31 00:00:00,MRK,5824000000.00,8153000000.00,9934000000.00,-2022000000.00,10253000000.00,7617000000.00
2019-12-31 00:00:00,MRK,,,,,,
2023-12-31 00:00:00,META,43847000000.00,42827000000.00,15596000000.00,27118000000.00,71113000000.00,71113000000.00
2022-12-31 00:00:00,META,19044000000.00,15596000000.00,16865000000.00,-631000000.00,50475000000.00,50475000000.00
2021-12-31 00:00:00,META,38993000000.00,16865000000.00,17954000000.00,-615000000.00,57683000000.00,57683000000.00
2020-12-31 00:00:00,META,23584000000.00,17954000000.00,19279000000.00,-1604000000.00,38747000000.00,38747000000.00
2019-12-31 00:00:00,META,,,,,,
2023-12-31 00:00:00,MET,13721000000.00,20639000000.00,20195000000.00,535000000.00,13721000000.00,13721000000.00
2022-12-31 00:00:00,MET,13044000000.00,20195000000.00,20116000000.00,476000000.00,13044000000.00,13044000000.00
2021-12-31 00:00:00,MET,12347000000.00,20116000000.00,20560000000.00,34000000.00,12347000000.00,12347000000.00
2020-12-31 00:00:00,MET,11639000000.00,19795000000.00,16598000000.00,3799000000.00,11639000000.00,11639000000.00
2019-12-31 00:00:00,MET,,,,,,
2023-12-31 00:00:00,MTD,860551000.00,69807000.00,95966000.00,-25405000.00,965874000.00,965874000.00
2022-12-31 00:00:00,MTD,737826000.00,95966000.00,98564000.00,3633000.00,859067000.00,859067000.00
2021-12-31 00:00:00,MTD,801245000.00,98564000.00,94254000.00,4168000.00,908825000.00,908825000.00
2020-12-31 00:00:00,MTD,632205000.00,94254000.00,207785000.00,-119569000.00,724699000.00,724699000.00
2019-12-31 00:00:00,MTD,,,,,,
2023-12-31 00:00:00,MGM,1758964000.00,3014896000.00,6036388000.00,-3028029000.00,2690777000.00,2690777000.00
2022-12-31 00:00:00,MGM,991395000.00,6036388000.00,5203059000.00,850341000.00,1756462000.00,1756462000.00
2021-12-31 00:00:00,MGM,882726000.00,5203059000.00,5101637000.00,102973000.00,1373423000.00,1373423000.00
2020-12-31 00:00:00,MGM,-1763622000.00,5101637000.00,2329604000.00,2769688000.00,-1493043000.00,-1493043000.00
2019-12-31 00:00:00,MGM,,,,,,
2024-03-31 00:00:00,MCHP,2607600000.00,319700000.00,234000000.00,85700000.00,2892700000.00,2892700000.00
2023-03-31 00:00:00,MCHP,3134800000.00,234000000.00,317400000.00,-83400000.00,3621000000.00,3621000000.00
2022-03-31 00:00:00,MCHP,2472600000.00,317400000.00,280000000.00,37400000.00,2842700000.00,2842700000.00
2021-03-31 00:00:00,MCHP,1823900000.00,280000000.00,401000000.00,-121000000.00,1916500000.00,1916500000.00
2020-03-31 00:00:00,MCHP,,,,,,
2024-08-31 00:00:00,MU,121000000.00,7052000000.00,8656000000.00,-1644000000.00,8507000000.00,8507000000.00
2023-08-31 00:00:00,MU,-6117000000.00,8656000000.00,8339000000.00,351000000.00,1559000000.00,1559000000.00
2022-08-31 00:00:00,MU,3114000000.00,8339000000.00,7829000000.00,616000000.00,15181000000.00,15181000000.00
2021-08-31 00:00:00,MU,2438000000.00,7829000000.00,7690000000.00,98000000.00,12468000000.00,12468000000.00
2020-08-31 00:00:00,MU,,,,,,
2024-06-30 00:00:00,MSFT,74071000000.00,18315000000.00,34704000000.00,-16179000000.00,118548000000.00,118548000000.00
2023-06-30 00:00:00,MSFT,59475000000.00,34704000000.00,13931000000.00,20967000000.00,87582000000.00,87582000000.00
2022-06-30 00:00:00,MSFT,65149000000.00,13931000000.00,14224000000.00,-152000000.00,89035000000.00,89035000000.00
2021-06-30 00:00:00,MSFT,56118000000.00,14224000000.00,13576000000.00,677000000.00,76740000000.00,76740000000.00
2020-06-30 00:00:00,MSFT,,,,,,
2023-12-31 00:00:00,MAA,597811000.00,55091000.00,61071000.00,-5980000.00,1137187000.00,1137187000.00
2022-12-31 00:00:00,MAA,590179000.00,61071000.00,130598000.00,-69527000.00,1058479000.00,1058479000.00
2021-12-31 00:00:00,MAA,383690000.00,130598000.00,35615000.00,94983000.00,894967000.00,894967000.00
2020-12-31 00:00:00,MAA,598443000.00,35615000.00,70541000.00,-34926000.00,823949000.00,823949000.00
2019-12-31 00:00:00,MAA,,,,,,
2023-12-31 00:00:00,MRNA,-3825000000.00,2928000000.00,3217000000.00,-289000000.00,-3118000000.00,-3118000000.00
2022-12-31 00:00:00,MRNA,4581000000.00,3217000000.00,6860000000.00,-3643000000.00,4981000000.00,4981000000.00
2021-12-31 00:00:00,MRNA,13336000000.00,6860000000.00,2636000000.00,4224000000.00,13620000000.00,13620000000.00
2020-12-31 00:00:00,MRNA,1959000000.00,2636000000.00,248000000.00,2388000000.00,2027000000.00,2027000000.00
2019-12-31 00:00:00,MRNA,,,,,,
2023-12-31 00:00:00,MHK,716300000.00,642550000.00,509623000.00,148211000.00,1329229000.00,1329229000.00
2022-12-31 00:00:00,MHK,88411000.00,509623000.00,268895000.00,238157000.00,669153000.00,669153000.00
2021-12-31 00:00:00,MHK,632999000.00,268895000.00,768625000.00,-479860000.00,1309119000.00,1309119000.00
2020-12-31 00:00:00,MHK,1344282000.00,768625000.00,134785000.00,626856000.00,1769839000.00,1769839000.00
2019-12-31 00:00:00,MHK,,,,,,
2023-12-31 00:00:00,MOH,1578000000.00,4908000000.00,4048000000.00,860000000.00,1662000000.00,1662000000.00
2022-12-31 00:00:00,MOH,682000000.00,4048000000.00,4506000000.00,-458000000.00,773000000.00,773000000.00
2021-12-31 00:00:00,MOH,2042000000.00,4506000000.00,4223000000.00,283000000.00,2119000000.00,2119000000.00
2020-12-31 00:00:00,MOH,1824000000.00,4223000000.00,2508000000.00,1715000000.00,1898000000.00,1898000000.00
2019-12-31 00:00:00,MOH,,,,,,
2023-12-31 00:00:00,TAP,1407500000.00,868900000.00,600000000.00,255900000.00,2079000000.00,2079000000.00
2022-12-31 00:00:00,TAP,840600000.00,600000000.00,637400000.00,-12600000.00,1502000000.00,1502000000.00
2021-12-31 00:00:00,TAP,1050900000.00,637400000.00,770100000.00,-108600000.00,1573500000.00,1573500000.00
2020-12-31 00:00:00,TAP,1120900000.00,770100000.00,523400000.00,211700000.00,1695700000.00,1695700000.00
2019-12-31 00:00:00,TAP,,,,,,
2023-12-31 00:00:00,MDLZ,3602000000.00,1884000000.00,1948000000.00,-32000000.00,4714000000.00,4714000000.00
2022-12-31 00:00:00,MDLZ,3002000000.00,1948000000.00,3553000000.00,-1436000000.00,3908000000.00,3908000000.00
2021-12-31 00:00:00,MDLZ,3176000000.00,3553000000.00,3650000000.00,46000000.00,4141000000.00,4141000000.00
2020-12-31 00:00:00,MDLZ,3101000000.00,3650000000.00,1328000000.00,2249000000.00,3964000000.00,3964000000.00
2023-12-31 00:00:00,MPWR,580635000.00,561181000.00,288729000.00,275762000.00,638213000.00,638213000.00
2022-12-31 00:00:00,MPWR,187831000.00,288729000.00,189389000.00,105379000.00,246674000.00,246674000.00
2021-12-31 00:00:00,MPWR,224797000.00,189389000.00,335071000.00,-149082000.00,320010000.00,320010000.00
2020-12-31 00:00:00,MPWR,212193000.00,335071000.00,173076000.00,157069000.00,267803000.00,267803000.00
2019-12-31 00:00:00,MPWR,,,,,,
2023-12-31 00:00:00,MNST,1483029000.00,2297675000.00,1307141000.00,981759000.00,1717753000.00,1717753000.00
2022-12-31 00:00:00,MNST,675546000.00,1307141000.00,1326462000.00,19394000.00,887699000.00,887699000.00
2021-12-31 00:00:00,MNST,1098288000.00,1326462000.00,1180413000.00,198540000.00,1155741000.00,1155741000.00
2020-12-31 00:00:00,MNST,1296891000.00,1180413000.00,797957000.00,365608000.00,1364163000.00,1364163000.00
2019-12-31 00:00:00,MNST,,,,,,
2023-12-31 00:00:00,MCO,,,,,,
2022-12-31 00:00:00,MCO,1191000000.00,1769000000.00,1811000000.00,4000000.00,1474000000.00,1474000000.00
2021-12-31 00:00:00,MCO,1866000000.00,1811000000.00,2597000000.00,-736000000.00,2005000000.00,2005000000.00
2020-12-31 00:00:00,MCO,2043000000.00,2597000000.00,1832000000.00,718000000.00,2146000000.00,2146000000.00
2019-12-31 00:00:00,MCO,1606000000.00,1832000000.00,1685000000.00,148000000.00,1675000000.00,1675000000.00
2023-12-31 00:00:00,MS,-36948000000.00,89232000000.00,128127000000.00,-39346000000.00,-33536000000.00,-33536000000.00
2022-12-31 00:00:00,MS,-9475000000.00,128127000000.00,127725000000.00,4685000000.00,-6397000000.00,-6397000000.00
2021-12-31 00:00:00,MS,31663000000.00,127725000000.00,105654000000.00,25621000000.00,33971000000.00,33971000000.00
2020-12-31 00:00:00,MS,-26675000000.00,105654000000.00,82171000000.00,20655000000.00,-25231000000.00,-25231000000.00
2019-12-31 00:00:00,MS,,,,,,
2023-12-31 00:00:00,MOS,1004800000.00,360800000.00,754100000.00,-390500000.00,2407200000.00,2407200000.00
2022-12-31 00:00:00,MOS,2688500000.00,754100000.00,786300000.00,-2500000.00,3935800000.00,3935800000.00
2021-12-31 00:00:00,MOS,898400000.00,786300000.00,594400000.00,182600000.00,2187000000.00,2187000000.00
2020-12-31 00:00:00,MOS,412000000.00,594400000.00,532300000.00,109300000.00,1582600000.00,1582600000.00
2019-12-31 00:00:00,MOS,,,,,,
2023-12-31 00:00:00,MSI,1791000000.00,1705000000.00,1325000000.00,335000000.00,2044000000.00,2044000000.00
2022-12-31 00:00:00,MSI,1567000000.00,1325000000.00,1874000000.00,-470000000.00,1823000000.00,1823000000.00
2021-12-31 00:00:00,MSI,1594000000.00,1874000000.00,1254000000.00,666000000.00,1837000000.00,1837000000.00
2020-12-31 00:00:00,MSI,1396000000.00,1254000000.00,1001000000.00,210000000.00,1613000000.00,1613000000.00
2019-12-31 00:00:00,MSI,,,,,,
2023-12-31 00:00:00,MSCI,1145178000.00,461693000.00,993564000.00,-537280000.00,1236029000.00,1236029000.00
2022-12-31 00:00:00,MSCI,1022474000.00,993564000.00,1421449000.00,-409346000.00,1095369000.00,1095369000.00
2021-12-31 00:00:00,MSCI,883275000.00,1421449000.00,1300521000.00,129861000.00,936069000.00,936069000.00
2020-12-31 00:00:00,MSCI,760134000.00,1300521000.00,1506567000.00,-209720000.00,811109000.00,811109000.00
2019-12-31 00:00:00,MSCI,,,,,,
2023-12-31 00:00:00,NDAQ,1538000000.00,7118000000.00,6994000000.00,-78000000.00,1696000000.00,1696000000.00
2022-12-31 00:00:00,NDAQ,1554000000.00,6994000000.00,5496000000.00,2791000000.00,1706000000.00,1706000000.00
2021-12-31 00:00:00,NDAQ,920000000.00,5496000000.00,5979000000.00,-152000000.00,1083000000.00,1083000000.00
2020-12-31 00:00:00,NDAQ,1064000000.00,5979000000.00,2586000000.00,3040000000.00,1252000000.00,1252000000.00
2024-04-30 00:00:00,NTAP,1530000000.00,1909000000.00,2322000000.00,-394000000.00,1685000000.00,1685000000.00
2023-04-30 00:00:00,NTAP,868000000.00,2322000000.00,4119000000.00,-1796000000.00,1107000000.00,1107000000.00
2022-04-30 00:00:00,NTAP,985000000.00,4119000000.00,4535000000.00,-367000000.00,1211000000.00,1211000000.00
2021-04-30 00:00:00,NTAP,1171000000.00,4535000000.00,2666000000.00,1798000000.00,1333000000.00,1333000000.00
2020-04-30 00:00:00,NTAP,,,,,,
2023-12-31 00:00:00,NFLX,6925749000.00,7118515000.00,5170582000.00,1865249000.00,7274301000.00,7274301000.00
2022-12-31 00:00:00,NFLX,1618528000.00,5170582000.00,6055111000.00,-714389000.00,2026257000.00,2026257000.00
2021-12-31 00:00:00,NFLX,-131975000.00,6055111000.00,8238870000.00,-2097019000.00,392610000.00,392610000.00
2020-12-31 00:00:00,NFLX,1929154000.00,8238870000.00,5043786000.00,3159034000.00,2427077000.00,2427077000.00
2019-12-31 00:00:00,NFLX,,,,,,
2023-12-31 00:00:00,NEM,97000000.00,3100000000.00,2944000000.00,158000000.00,2763000000.00,2754000000.00
2022-12-31 00:00:00,NEM,1089000000.00,2944000000.00,5093000000.00,-2119000000.00,3220000000.00,3198000000.00
2021-12-31 00:00:00,NEM,2626000000.00,5093000000.00,5648000000.00,-547000000.00,4279000000.00,4266000000.00
2020-12-31 00:00:00,NEM,3580000000.00,5648000000.00,2349000000.00,3293000000.00,4882000000.00,4890000000.00
2019-12-31 00:00:00,NEM,,,,,,
2024-06-30 00:00:00,NWSA,602000000.00,1960000000.00,1833000000.00,133000000.00,1098000000.00,1098000000.00
2023-06-30 00:00:00,NWSA,593000000.00,1833000000.00,1822000000.00,17000000.00,1092000000.00,1092000000.00
2022-06-30 00:00:00,NWSA,855000000.00,1822000000.00,2236000000.00,-318000000.00,1354000000.00,1354000000.00
